date,budgetYear,description,amountUSD,srcOrganization,srcOrganizationTypes,srcLocations,srcUsageYearStart,srcUsageYearEnd,destPlan,destPlanCode,destPlanId,destOrganization,destOrganizationTypes,destGlobalClusters,destLocations,destProject,destProjectCode,destEmergency,destUsageYearStart,destUsageYearEnd,contributionType,flowType,method,boundary,onBoundary,status,firstReportedDate,decisionDate,keywords,originalAmount,originalCurrency,exchangeRate,id,refCode,createdAt,updatedAt
#date,#date+year+budget,#description+notes,#value+funding+total+usd,#org+name+funder,#org+type+funder+list,#country+iso3+funder+list,#date+year+start+funder,#date+year+end+funder,#activity+appeal+name,#activity+appeal+id+external,#activity+appeal+id+fts_internal,#org+name+impl,#org+type+impl+list,#sector+cluster+name+list,#country+iso3+impl+list,#activity+project+name,#activity+project+code,#crisis+name,#date+year+start+impl,#date+year+end+impl,#financial+contribution+type,#financial+contribution+type,#financial+method,#financial+direction,#financial+direction+type,#status+text,#date+reported,#date+decision,#description+keywords,#value+funding+total,#value+funding+total+currency,#financial+fx,#activity+id+fts_internal,#activity+code,#date+created,#date+updated
2022-02-16,2022,MPROVE ACCESS OF THE VULNERABLE POPULATION TO ESSENTIAL PRIMARY AND SECONDARY HEALTH SERVICES INCLUDING IMPATIENT MANAGEMENT OF COMPLICATED SAM,7504656,UNDP Administered Trust Fund,UN agency,,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,World Health Organization,UN agency,Health,AFG,,,,2022,2022,financial,Pass through,Traditional aid,incoming,single,commitment,2022-04-19,2022-02-16,,,,,251776,73368	Project ID 00130508,2022-05-12,2022-05-12
2022-02-15,2021,Aide alimentaire d’urgence dans 3 provinces du nord de l’Afghanistan.,3416856,"France, Government of",Government,FRA,2021,2021,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,Agency for Technical Cooperation and Development,NGO,Food Security,AFG,,,Afghanistan Complex Emergency August 2021,2022,2022,financial,Standard,Traditional aid,incoming,single,commitment,2022-02-15,2022-02-15,,3000000,EUR,0.878,246769,,2022-02-16,2022-06-22
2022-02-15,2021,"Soutien aux patients femmes et enfants pour des opérations de chirurgie de base, gynécologique ou de pointe à l’hôpital « Mère-enfant » de Kaboul.",2640091,"France, Government of",Government,FRA,2021,2021,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,La chaine de l'espoir,NGO,Health,AFG,,,Afghanistan Complex Emergency August 2021,2022,2022,financial,Standard,Traditional aid,incoming,single,commitment,2022-02-15,2022-02-15,,2318000,EUR,0.878,246771,,2022-02-16,2022-06-22
2022-02-15,2021,Aide aux personnes vulnérables déplacées dans la région de Kunduz.,2277904,"France, Government of",Government,FRA,2021,2021,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,Humanlife Initiative Organization,NGO,Food Security,AFG,,,Afghanistan Complex Emergency August 2021,2022,2022,financial,Standard,Traditional aid,incoming,single,commitment,2022-02-15,2022-02-15,,2000000,EUR,0.878,246772,,2022-02-16,2022-06-22
2022-02-15,2021,"Soutien au volet « femmes et filles » de la réponse globale de CARE en Afghanistan (cliniques mobiles, la sécurité alimentaire, l’éducation et la réponse aux violences de genre).",2277904,"France, Government of",Government,FRA,2021,2021,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,CARE International,NGO,Food Security,AFG,,,Afghanistan Complex Emergency August 2021,2022,2022,financial,Standard,Traditional aid,incoming,single,commitment,2022-02-15,2022-02-15,,2000000,EUR,0.878,246779,,2022-02-16,2022-06-22
2022-02-15,2021,Aide humanitaire hivernale d’urgence dans les domaines de l’alimentation et de l’hygiène au bénéfice de populations vulnérables dans les régions de Kaboul et Bamyan.,740319,"France, Government of",Government,FRA,2021,2021,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,Solidarités International,NGO,Food Security,AFG,,,Afghanistan Complex Emergency August 2021,2022,2022,financial,Standard,Traditional aid,incoming,single,commitment,2022-02-15,2022-02-15,,650000,EUR,0.878,246784,,2022-02-16,2022-06-22
2022-02-14,,Afghanistan - OCHA Office  [OCT 10186];[52040482 Amendment 5],719451,"Sweden, Government of",Government,SWE,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,Office for the Coordination of Humanitarian Affairs,UN agency,Coordination and support services,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-03-03,2022-02-08,,6775000,SEK,9.442,247286,[OCT 10186];[52040482 Amendment 5],2022-03-08,2022-03-08
2022-02-14,,Food Security,200000,Private (individuals & organizations),Private organization/foundation,,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,World Food Programme,UN agency,Food Security,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-05-17,2022-02-14,,,,,252137,10043170	 No 	 SF & MOU 	 WPD-C-06017-01 	 AF01,2022-05-17,2022-05-17
2022-02-11,,Food Security,4818120,"India, Government of",Government,IND,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,World Food Programme,UN agency,Food Security,AFG,,,,2022,2022,in kind,Standard,Traditional aid,incoming,single,paid,2022-05-17,2022-02-11,,,,,252132,10042965	 No 	 AGREEMENT 11.02.2022 	 IND-C-00073-02 	 AF01.01.011.URT1,2022-05-17,2022-05-17
2022-02-07,,"Integrated humanitarian lifesaving maternal and reproductive health, youth and Gender Based Violence (GBV) prevention and response to affected women and girls on Afghanistan border towns with Iran and Pakistan.",900000,"Japan, Government of",Government,JPN,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,United Nations Population Fund,UN agency,Health,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-09-30,2022-02-17,,,,,259939,,2022-10-05,2022-10-05
2022-02-04,,"Afghanistan Humanitarian Response Plan 2022-No Sector Earmarking
UNHCR VOLUNTARY FUNDS NO 2 (QZA-18/0302-12)",1669821,"Norway, Government of",Government,NOR,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,United Nations High Commissioner for Refugees,UN agency,,AFG,,,Afghanistan Complex Emergency August 2021,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-03-17,2022-02-04,,15000000,NOK,8.983,248235,AFG Emergency - Feb22 - F0054-01,2022-09-21,2022-09-21
2022-02-03,,Afghanistan - OCHA Office [OCT 10190];[P011223 and 7437185],390972,"Canada, Government of",Government,CAN,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,Office for the Coordination of Humanitarian Affairs,UN agency,Coordination and support services,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-02-12,2022-01-24,,500000,CAD,1.252,246608,[OCT 10190];[P011223 and 7437185],2022-02-24,2022-02-24
2022-02-01,,Thematic Humanitarian Funds for Cross-Sectoral Activities-Afghanistan	Cross-Sectoral (two or more outcome areas)	THM HUMANITAR 2022-2025,8654040,UNICEF National Committee/Germany,Private organization/foundation,,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,United Nations Children's Fund,UN agency,"Education,Health,Nutrition,Protection,Water Sanitation Hygiene",AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-07-01,2022-02-01,,7690845,EUR,0.8887,254894,SM2299300005,2022-07-05,2022-11-04
2022-01-31,,Food Security,4173074,Private (individuals & organizations),Private organization/foundation,,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,World Food Programme,UN agency,Food Security,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-05-17,2022-01-31,,,,,252135,10043566	 No 	 IG TRACKER 	 WPD-C-05978-07 	 AF01,2022-05-17,2022-05-17
2022-01-31,,Multisector,64103,Private (individuals & organizations),Private organization/foundation,,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,World Food Programme,UN agency,Food Security,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-05-17,2022-01-31,,,,,252136,10043572	 No 	 IG TRACKER 	 WPD-C-05991-05 	 AF01.01,2022-05-17,2022-10-11
2022-01-31,,"Afghanistan Humanitarian Response Plan 2022
Emergency Shelter and NFI; Protection; Water, Sanitation and Hygiene; Refugee Response
Total private sector contributions from January 2022",88661,Private (individuals & organizations),Private organization/foundation,,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,United Nations High Commissioner for Refugees,UN agency,"Emergency Shelter and NFI,Protection,Water Sanitation Hygiene",AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-09-12,2022-01-31,,,,,259020,Private sector - Jan 2022,2022-09-14,2022-10-11
2022-01-31,,"Afghanistan Humanitarian Response Plan 2022
Emergency Shelter and NFI; Protection; Water, Sanitation and Hygiene; Refugee Response
Total private sector contributions from January 2022",560000,Private (individuals & organizations),Private organization/foundation,,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,United Nations High Commissioner for Refugees,UN agency,Emergency Shelter and NFI,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-09-12,2022-01-31,,,,,259024,Private sector - Jan 2022,2022-09-14,2022-09-14
2022-01-28,,"Health, Water, Sanitation and Hygiene, Shelter and Settlements, Protection, Nutrition, Humanitarian Coordination and Info Management. (USAID/BHA)",0,"United States of America, Government of",Government,USA,2022,2022,,,,International NGOs (Confidential),NGO,,AFG,,,,2022,2022,financial,Parked,Traditional aid,incoming,single,commitment,2022-01-11,2022-01-28,USAID/BHA,,,,246336,720BHA21GR00283,2022-02-02,2022-10-31
2022-01-28,,Humanitarian crisis	Match Funding for the DEC 2021 Afghanistan Appeal,13679891,"United Kingdom, Government of",Government,GBR,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,Disaster Emergency Committee Afghanistan Crisis Appeal,NGO,,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-07-12,2022-01-28,,10000000,GBP,0.731,255158,301465-101,2022-07-13,2022-07-13
2022-01-28,,"Health, (USAID/BHA)",6994914,"United States of America, Government of",Government,USA,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,International NGOs (Confidential),NGO,Health,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,commitment,2022-10-28,2022-01-28,USAID/BHA,,,,261466,720BHA21GR00283,2022-10-31,2022-10-31
2022-01-28,,"Coordination, Information Management, and Assessments, (USAID/BHA)",2359,"United States of America, Government of",Government,USA,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,International NGOs (Confidential),NGO,Coordination and support services,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,commitment,2022-10-28,2022-01-28,USAID/BHA,,,,261467,720BHA21GR00283,2022-10-31,2022-10-31
2022-01-28,,Nutrition (USAID/BHA),2108838,"United States of America, Government of",Government,USA,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,International NGOs (Confidential),NGO,Nutrition,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,commitment,2022-10-28,2022-01-28,USAID/BHA,,,,261468,720BHA21GR00283,2022-10-31,2022-10-31
2022-01-28,,Protection (USAID/BHA),1506286,"United States of America, Government of",Government,USA,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,International NGOs (Confidential),NGO,Protection,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,commitment,2022-10-28,2022-01-28,USAID/BHA,,,,261469,720BHA21GR00283,2022-10-31,2022-10-31
2022-01-28,,WASH (USAID/BHA),3689940,"United States of America, Government of",Government,USA,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,International NGOs (Confidential),NGO,Water Sanitation Hygiene,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,commitment,2022-10-28,2022-01-28,USAID/BHA,,,,261470,720BHA21GR00283,2022-10-31,2022-10-31
2022-01-28,,Shelter and Settlements (USAID/BHA),697663,"United States of America, Government of",Government,USA,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,International NGOs (Confidential),NGO,Emergency Shelter and NFI,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,commitment,2022-10-28,2022-01-28,USAID/BHA,,,,261471,720BHA21GR00283,2022-10-31,2022-10-31
2022-01-27,,"Humanitarian crisis	Afghanistan Recovery, Reintegration and Resilience Programme	NGO Consortium",1094209,"United Kingdom, Government of",Government,GBR,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,Norwegian Refugee Council,NGO,Protection,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-07-12,2022-01-27,,799867,GBP,0.731,255157,300420-103,2022-07-13,2022-07-13
2022-01-26,2022,Emergency Project	ECW-FER-Community Basedd Education in Uruzgan Province,499560,Save the Children,NGO,,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,Children in Crisis,NGO,Education,AFG,,,,2022,2022,financial,Pass through,Traditional aid,incoming,single,paid,2022-01-23,2022-01-26,,,,,254004,,2022-06-15,2022-06-15
2022-01-26,,"Humanitarian crisis	Emergency Assistance for Afghan Returness, Displaced and Otherwise Vulnerable Populations and Humanitarian Response Strenghtening",2735978,"United Kingdom, Government of",Government,GBR,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,International Organization for Migration,UN agency,Protection,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-07-12,2022-01-26,,2000000,GBP,0.731,255147,300420-102,2022-07-13,2022-07-13
2022-01-25,,Sustaining Essential Services Delivery Project (Support for Afghan People),65000000,Asian Development Bank,Inter-governmental,,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,Food & Agriculture Organization of the United Nations,UN agency,Food Security,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,commitment,2022-01-25,2022-01-25,,,,,246710,,2022-02-15,2022-02-15
2022-01-21,,"Food Assistance–Cash Transfers, Vouchers, Local, Regional, and International Procurement; Logistics Support; Nutrition  (USAID/BHA)",0,"United States of America, Government of",Government,USA,2022,2022,,,,World Food Programme,UN agency,,AFG,,,,2022,2022,financial,Parked,Traditional aid,incoming,single,commitment,2022-01-11,2022-01-21,USAID/BHA,,,,246339,720BHA22IO00036,2022-02-02,2022-11-03
2022-01-21,,Flexible funding to support UNHCR operations in Afghanistan,1576044,"Canada, Government of",Government,CAN,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,United Nations High Commissioner for Refugees,UN agency,,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-02-03,2021-09-13,,2000000,CAD,1.269,246791,P01121001,2022-02-16,2022-09-21
2022-01-21,,"Food Assistance–Cash Transfers, Vouchers, Local, Regional, and International Procurement; Logistics Support; Nutrition  (USAID/BHA)",236400000,"United States of America, Government of",Government,USA,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,World Food Programme,UN agency,Food Security,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-05-17,2022-01-21,USAID/BHA,,,,252123,10042651	 No 	 720BHA22IO00036 USA-C-02036-01 	 AF01.01.011.URT1,2022-05-17,2022-10-03
2022-01-21,,"Food Assistance–Cash Transfers, Vouchers, Local, Regional, and International Procurement; Logistics Support; Nutrition  (USAID/BHA)",23600000,"United States of America, Government of",Government,USA,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,World Food Programme,UN agency,Nutrition,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-05-17,2022-01-21,USAID/BHA,,,,252124,10042651	 No 	 720BHA22IO00036 USA-C-02036-01 	 AF01.01.011.NPA1,2022-05-17,2022-10-03
2022-01-21,,"Food Assistance–Cash Transfers, Vouchers, Local, Regional, and International Procurement; Logistics Support; Nutrition  (USAID/BHA)",10000000,"United States of America, Government of",Government,USA,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,World Food Programme,UN agency,Logistics,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-05-17,2022-01-21,USAID/BHA,,,,252125,10042652	 720BHA22IO00036 USA-C-02036-02 	 AF01.08.061.CPA2,2022-05-17,2022-11-03
2022-01-21,2022,Humanitarian crisis	Integrated Emergency Support for Afghanistan 	Protection,2735978,"United Kingdom, Government of",Government,GBR,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,International Rescue Committee,NGO,"Protection,Protection - Child Protection,Protection - Gender-Based Violence,Protection - Housing, Land and Property,Protection - Mine Action",AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-07-12,2022-01-21,,2000000,GBP,0.731,255146,300420-102,2022-07-13,2022-07-13
2022-01-17,,Humanitarian crisis	Emergency food assistance to acutely food insecure people in Afghanistan,20981956,"United Kingdom, Government of",Government,GBR,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,World Food Programme,UN agency,Food Security,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-01-18,2022-01-17,,15000000,GBP,0.7149,246223,10043081	 No 	 300420-102 	 UK -C-00494-03 	 AF01.01.011.URT1,2022-05-17,2022-05-17
2022-01-14,,AUSTRALIA TO AFGHAN CHF DEC21,1826664,"Australia, Government of",Government,AUS,2021,2021,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,Afghanistan Humanitarian Fund,Pooled fund,,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-05-10,2021-12-24,,2513490,AUD,1.376,251492,MPTF 8489,2022-05-10,2022-05-10
2022-01-14,,AUSTRALIA TO AFGHAN CHF MAR22,1461331,"Australia, Government of",Government,AUS,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,Afghanistan Humanitarian Fund,Pooled fund,,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-06-22,2021-12-30,,2000000,AUD,1.3686,254182,MPTF 7679,2022-06-22,2022-06-22
2022-01-12,2022,"MFA, Annual Programme 2022",1221001,"Denmark, Government of",Government,DNK,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,United Nations Children's Fund,UN agency,,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,commitment,2022-03-30,2022-01-12,,8000000,DKK,6.552,248668,2020 - 13842,2022-03-31,2022-06-22
2022-01-12,,Thematic Humanitarian Funds for Cross-Sectoral Activities-Afghanistan,4851221,United States Fund for UNICEF,Private organization/foundation,,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,United Nations Children's Fund,UN agency,"Health,Nutrition,Protection,Protection - Child Protection,Protection - Gender-Based Violence,Protection - Housing, Land and Property,Protection - Mine Action,Water Sanitation Hygiene",AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-07-01,2022-01-12,,,,,255083,SM2299300007,2022-07-08,2022-07-08
2022-01-11,,Humanitarian crisis	Localization of the humanitarian response in Afghanistan through capacity building of national NGOs,341997,"United Kingdom, Government of",Government,GBR,2022,2022,,,,ACBAR - Agency Coordinating Body for Afghan Relief,NGO,,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-01-18,2022-01-11,,250000,GBP,0.731,246237,300420-104,2022-01-27,2022-01-27
